,category,move_name,move_num,move_rate
45,ground,confusion,1,1.82
46,ground,counter,18,32.73
47,ground,covet,2,3.64
48,ground,crunch,14,25.45
49,ground,crush-claw,3,5.45
50,ground,curse,28,50.91
51,ground,cut,17,30.91
52,ground,dark-pulse,4,7.27
53,ground,defense-curl,20,36.36
54,ground,destiny-bond,1,1.82
55,ground,detect,10,18.18
56,ground,dig,45,81.82
57,ground,dive,8,14.55
58,ground,double-edge,35,63.64
59,ground,double-hit,1,1.82
60,ground,double-kick,7,12.73
61,ground,double-slap,1,1.82
62,ground,double-team,55,100.0
63,ground,draco-meteor,8,14.55
64,ground,dragon-breath,8,14.55
65,ground,dragon-claw,5,9.09
66,ground,dragon-dance,3,5.45
67,ground,dragon-pulse,14,25.45
68,ground,dragon-rage,4,7.27
69,ground,dragon-rush,4,7.27
70,ground,dragon-tail,12,21.82
71,ground,drain-punch,1,1.82
72,ground,dream-eater,1,1.82
73,ground,drill-run,3,5.45
74,ground,dual-chop,3,5.45
75,ground,dynamic-punch,14,25.45
76,ground,earth-power,49,89.09
77,ground,earthquake,53,96.36
78,ground,echoed-voice,16,29.09
79,ground,eerie-impulse,1,1.82
80,ground,electroweb,1,1.82
81,ground,embargo,1,1.82
82,ground,ember,3,5.45
83,ground,encore,1,1.82
84,ground,endeavor,14,25.45
85,ground,endure,39,70.91
86,ground,energy-ball,3,5.45
87,ground,eruption,3,5.45
88,ground,explosion,8,14.55
89,ground,extreme-speed,1,1.82
90,ground,facade,55,100.0
91,ground,false-swipe,5,9.09
92,ground,feint,1,1.82
93,ground,feint-attack,3,5.45
94,ground,final-gambit,2,3.64
95,ground,fire-blast,15,27.27
96,ground,fire-fang,6,10.91
97,ground,fire-punch,9,16.36
98,ground,fissure,24,43.64
99,ground,flail,12,21.82
100,ground,flame-burst,3,5.45
101,ground,flame-charge,3,5.45
102,ground,flamethrower,15,27.27
103,ground,flash,6,10.91
104,ground,flash-cannon,5,9.09
105,ground,fling,20,36.36
106,ground,focus-blast,15,27.27
107,ground,focus-energy,9,16.36
108,ground,focus-punch,15,27.27
109,ground,foresight,3,5.45
110,ground,foul-play,1,1.82
111,ground,freeze-dry,1,1.82
112,ground,frenzy-plant,1,1.82
113,ground,frustration,55,100.0
114,ground,fury-attack,3,5.45
115,ground,fury-cutter,14,25.45
116,ground,fury-swipes,6,10.91
117,ground,future-sight,2,3.64
118,ground,gastro-acid,3,5.45
119,ground,giga-drain,5,9.09
120,ground,giga-impact,32,58.18
121,ground,glare,4,7.27
122,ground,grass-knot,7,12.73
123,ground,grass-pledge,1,1.82
124,ground,growl,14,25.45
125,ground,growth,1,1.82
126,ground,guard-swap,1,1.82
127,ground,gunk-shot,3,5.45
128,ground,gust,2,3.64
129,ground,gyro-ball,9,16.36
130,ground,hail,13,23.64
131,ground,hammer-arm,5,9.09
132,ground,harden,11,20.0
133,ground,haze,6,10.91
134,ground,head-smash,1,1.82
135,ground,headbutt,36,65.45
136,ground,heat-wave,3,5.45
137,ground,heavy-slam,6,10.91
138,ground,helping-hand,2,3.64
139,ground,hidden-power,55,100.0
140,ground,high-horsepower,3,5.45
141,ground,hone-claws,13,23.64
142,ground,horn-attack,3,5.45
143,ground,horn-drill,2,3.64
144,ground,howl,1,1.82
145,ground,hydro-cannon,2,3.64
146,ground,hydro-pump,3,5.45
147,ground,hyper-beam,33,60.0
148,ground,hyper-voice,5,9.09
149,ground,hypnosis,2,3.64
150,ground,ice-beam,15,27.27
151,ground,ice-fang,5,9.09
152,ground,ice-punch,9,16.36
153,ground,ice-shard,2,3.64
154,ground,icicle-crash,1,1.82
155,ground,icicle-spear,1,1.82
156,ground,icy-wind,17,30.91
157,ground,incinerate,15,27.27
158,ground,infestation,8,14.55
159,ground,iron-defense,13,23.64
160,ground,iron-head,20,36.36
161,ground,iron-tail,28,50.91
162,ground,knock-off,9,16.36
163,ground,lands-wrath,4,7.27
164,ground,last-resort,3,5.45
165,ground,lava-plume,4,7.27
166,ground,leaf-storm,1,1.82
167,ground,leech-life,1,1.82
168,ground,leech-seed,1,1.82
169,ground,leer,5,9.09
170,ground,light-screen,4,7.27
171,ground,low-kick,7,12.73
172,ground,low-sweep,2,3.64
173,ground,magnet-rise,2,3.64
174,ground,magnitude,14,25.45
175,ground,mega-drain,3,5.45
176,ground,mega-kick,11,20.0
177,ground,mega-punch,11,20.0
178,ground,megahorn,1,1.82
179,ground,memento,1,1.82
180,ground,metal-claw,4,7.27
181,ground,metal-sound,1,1.82
182,ground,metronome,3,5.45
183,ground,mimic,30,54.55
184,ground,mind-reader,1,1.82
185,ground,mist,5,9.09
186,ground,mud-bomb,15,27.27
187,ground,mud-shot,14,25.45
188,ground,mud-slap,44,80.0
189,ground,mud-sport,19,34.55
190,ground,muddy-water,10,18.18
191,ground,natural-gift,39,70.91
192,ground,nature-power,11,20.0
193,ground,night-slash,3,5.45
194,ground,odor-sleuth,6,10.91
195,ground,outrage,16,29.09
196,ground,overheat,4,7.27
197,ground,pain-split,2,3.64
198,ground,pay-day,2,3.64
199,ground,payback,9,16.36
200,ground,peck,3,5.45
201,ground,perish-song,1,1.82
202,ground,play-rough,1,1.82
203,ground,poison-jab,9,16.36
204,ground,poison-sting,4,7.27
205,ground,powder-snow,3,5.45
206,ground,power-up-punch,17,30.91
207,ground,precipice-blades,1,1.82
208,ground,protect,55,100.0
209,ground,psybeam,1,1.82
210,ground,psych-up,5,9.09
211,ground,psychic,3,5.45
212,ground,pursuit,2,3.64
213,ground,quash,3,5.45
214,ground,quick-attack,2,3.64
215,ground,quiver-dance,1,1.82
216,ground,rage,14,25.45
217,ground,rain-dance,22,40.0
218,ground,rapid-spin,4,7.27
219,ground,razor-leaf,1,1.82
220,ground,recover,2,3.64
221,ground,recycle,1,1.82
222,ground,reflect,6,10.91
223,ground,rest,55,100.0
224,ground,retaliate,4,7.27
225,ground,return,55,100.0
226,ground,revenge,1,1.82
227,ground,reversal,1,1.82
228,ground,roar,25,45.45
229,ground,rock-blast,5,9.09
230,ground,rock-climb,19,34.55
231,ground,rock-polish,15,27.27
232,ground,rock-slide,50,90.91
233,ground,rock-smash,45,81.82
234,ground,rock-throw,6,10.91
235,ground,rock-tomb,48,87.27
236,ground,rollout,17,30.91
237,ground,rototiller,6,10.91
238,ground,round,55,100.0
239,ground,safeguard,11,20.0
240,ground,sand-attack,14,25.45
241,ground,sand-tomb,13,23.64
242,ground,sandstorm,50,90.91
243,ground,scald,10,18.18
244,ground,scary-face,7,12.73
245,ground,scratch,7,12.73
246,ground,screech,7,12.73
247,ground,secret-power,48,87.27
248,ground,seed-bomb,3,5.45
249,ground,seismic-toss,13,23.64
250,ground,self-destruct,6,10.91
251,ground,shadow-ball,6,10.91
252,ground,shadow-claw,12,21.82
253,ground,shock-wave,4,7.27
254,ground,shore-up,2,3.64
255,ground,signal-beam,2,3.64
256,ground,silver-wind,1,1.82
257,ground,skill-swap,1,1.82
258,ground,skull-bash,8,14.55
259,ground,slack-off,1,1.82
260,ground,slam,7,12.73
261,ground,slash,10,18.18
262,ground,sleep-talk,55,100.0
263,ground,sludge-bomb,12,21.82
264,ground,sludge-wave,15,27.27
265,ground,smack-down,14,25.45
266,ground,smart-strike,1,1.82
267,ground,snarl,2,3.64
268,ground,snatch,1,1.82
269,ground,snore,48,87.27
270,ground,solar-beam,6,10.91
271,ground,spark,1,1.82
272,ground,spit-up,4,7.27
273,ground,spite,4,7.27
274,ground,stealth-rock,39,70.91
275,ground,steamroller,1,1.82
276,ground,stockpile,4,7.27
277,ground,stomp,4,7.27
278,ground,stomping-tantrum,2,3.64
279,ground,stone-edge,37,67.27
280,ground,strength,39,70.91
281,ground,string-shot,3,5.45
282,ground,struggle-bug,3,5.45
283,ground,submission,10,18.18
284,ground,substitute,55,100.0
285,ground,sucker-punch,7,12.73
286,ground,sunny-day,36,65.45
287,ground,super-fang,5,9.09
288,ground,superpower,23,41.82
289,ground,supersonic,2,3.64
290,ground,surf,15,27.27
291,ground,swagger,55,100.0
292,ground,swallow,4,7.27
293,ground,swift,6,10.91
294,ground,swords-dance,10,18.18
295,ground,synthesis,1,1.82
296,ground,tackle,25,45.45
297,ground,tail-whip,5,9.09
298,ground,take-down,30,54.55
299,ground,taunt,7,12.73
300,ground,thief,11,20.0
301,ground,thrash,10,18.18
302,ground,thunder,3,5.45
303,ground,thunder-fang,4,7.27
304,ground,thunder-punch,9,16.36
305,ground,thunder-wave,1,1.82
306,ground,thunderbolt,3,5.45
307,ground,tickle,1,1.82
308,ground,torment,8,14.55
309,ground,toxic,55,100.0
310,ground,tri-attack,1,1.82
311,ground,twister,5,9.09
312,ground,u-turn,1,1.82
313,ground,uproar,16,29.09
314,ground,venoshock,4,7.27
315,ground,water-gun,12,21.82
316,ground,water-pledge,3,5.45
317,ground,water-pulse,14,25.45
318,ground,water-sport,2,3.64
319,ground,waterfall,8,14.55
320,ground,whirlpool,10,18.18
321,ground,whirlwind,1,1.82
322,ground,wide-guard,2,3.64
323,ground,wild-charge,1,1.82
324,ground,will-o-wisp,3,5.45
325,ground,withdraw,1,1.82
326,ground,wood-hammer,1,1.82
327,ground,work-up,5,9.09
328,ground,worry-seed,1,1.82
329,ground,x-scissor,4,7.27
330,ground,yawn,7,12.73
331,ground,zen-headbutt,2,3.64
0,fairy,absorb,6,10.53
1,fairy,acrobatics,6,10.53
2,fairy,aerial-ace,7,12.28
3,fairy,after-you,17,29.82
4,fairy,agility,1,1.75
5,fairy,ally-switch,3,5.26
6,fairy,amnesia,4,7.02
7,fairy,ancient-power,6,10.53
8,fairy,aqua-jet,2,3.51
9,fairy,aqua-ring,3,5.26
10,fairy,aqua-tail,2,3.51
11,fairy,aromatherapy,15,26.32
12,fairy,aromatic-mist,2,3.51
13,fairy,astonish,11,19.3
14,fairy,attract,47,82.46
15,fairy,aura-sphere,2,3.51
16,fairy,aurora-beam,3,5.26
17,fairy,aurora-veil,1,1.75
18,fairy,baby-doll-eyes,7,12.28
19,fairy,barrier,2,3.51
20,fairy,baton-pass,6,10.53
21,fairy,beat-up,1,1.75
22,fairy,belly-drum,3,5.26
23,fairy,bestow,3,5.26
24,fairy,bide,5,8.77
25,fairy,bite,4,7.02
26,fairy,blizzard,11,19.3
27,fairy,block,1,1.75
28,fairy,body-slam,17,29.82
29,fairy,bounce,8,14.04
30,fairy,brave-bird,1,1.75
31,fairy,brick-break,15,26.32
32,fairy,brine,1,1.75
33,fairy,brutal-swing,1,1.75
34,fairy,bubble,3,5.26
35,fairy,bubble-beam,8,14.04
36,fairy,bug-buzz,3,5.26
37,fairy,bulk-up,7,12.28
38,fairy,bulldoze,4,7.02
39,fairy,calm-mind,34,59.65
40,fairy,camouflage,3,5.26
41,fairy,captivate,24,42.11
42,fairy,charge,2,3.51
43,fairy,charge-beam,24,42.11
44,fairy,charm,17,29.82
45,fairy,close-combat,2,3.51
46,fairy,confide,57,100.0
47,fairy,confuse-ray,6,10.53
48,fairy,confusion,7,12.28
49,fairy,copycat,11,19.3
50,fairy,cosmic-power,1,1.75
51,fairy,cotton-guard,4,7.02
52,fairy,cotton-spore,4,7.02
53,fairy,counter,11,19.3
54,fairy,covet,31,54.39
55,fairy,crafty-shield,3,5.26
56,fairy,crunch,4,7.02
57,fairy,curse,13,22.81
58,fairy,cut,4,7.02
59,fairy,dark-pulse,7,12.28
60,fairy,dazzling-gleam,48,84.21
61,fairy,defense-curl,17,29.82
62,fairy,defog,1,1.75
63,fairy,destiny-bond,2,3.51
64,fairy,detect,9,15.79
65,fairy,diamond-storm,2,3.51
66,fairy,dig,13,22.81
67,fairy,disable,5,8.77
68,fairy,disarming-voice,14,24.56
69,fairy,discharge,2,3.51
70,fairy,dive,2,3.51
71,fairy,double-edge,18,31.58
72,fairy,double-slap,8,14.04
73,fairy,double-team,56,98.25
74,fairy,draco-meteor,1,1.75
75,fairy,dragon-breath,1,1.75
76,fairy,dragon-claw,1,1.75
77,fairy,dragon-dance,1,1.75
78,fairy,dragon-pulse,1,1.75
79,fairy,drain-punch,9,15.79
80,fairy,draining-kiss,15,26.32
81,fairy,dream-eater,31,54.39
82,fairy,dynamic-punch,10,17.54
83,fairy,earth-power,3,5.26
84,fairy,earthquake,3,5.26
85,fairy,echoed-voice,29,50.88
86,fairy,eerie-impulse,1,1.75
87,fairy,electric-terrain,1,1.75
88,fairy,electro-ball,1,1.75
89,fairy,electroweb,1,1.75
90,fairy,embargo,8,14.04
91,fairy,encore,9,15.79
92,fairy,endeavor,20,35.09
93,fairy,endure,19,33.33
94,fairy,energy-ball,24,42.11
95,fairy,entrainment,2,3.51
96,fairy,explosion,5,8.77
97,fairy,extrasensory,2,3.51
98,fairy,facade,53,92.98
99,fairy,fairy-lock,1,1.75
100,fairy,fairy-wind,15,26.32
101,fairy,fake-out,2,3.51
102,fairy,fake-tears,9,15.79
103,fairy,false-swipe,6,10.53
104,fairy,feint-attack,8,14.04
105,fairy,fire-blast,13,22.81
106,fairy,fire-fang,4,7.02
107,fairy,fire-punch,12,21.05
108,fairy,flail,5,8.77
109,fairy,flamethrower,15,26.32
110,fairy,flash,32,56.14
111,fairy,flash-cannon,8,14.04
112,fairy,flatter,1,1.75
113,fairy,fleur-cannon,2,3.51
114,fairy,fling,30,52.63
115,fairy,floral-healing,1,1.75
116,fairy,flower-shield,2,3.51
117,fairy,fly,2,3.51
118,fairy,focus-blast,14,24.56
119,fairy,focus-punch,13,22.81
120,fairy,follow-me,2,3.51
121,fairy,foresight,2,3.51
122,fairy,foul-play,4,7.02
123,fairy,frost-breath,1,1.75
124,fairy,frustration,57,100.0
125,fairy,fury-attack,1,1.75
126,fairy,future-sight,8,14.04
127,fairy,gastro-acid,2,3.51
128,fairy,gear-up,2,3.51
129,fairy,geomancy,1,1.75
130,fairy,giga-drain,9,15.79
131,fairy,giga-impact,29,50.88
132,fairy,grass-knot,35,61.4
133,fairy,grass-whistle,1,1.75
134,fairy,grassy-terrain,6,10.53
135,fairy,gravity,11,19.3
136,fairy,growl,11,19.3
137,fairy,growth,4,7.02
138,fairy,grudge,2,3.51
139,fairy,guard-split,3,5.26
140,fairy,guard-swap,3,5.26
141,fairy,gust,1,1.75
142,fairy,gyro-ball,9,15.79
143,fairy,hail,9,15.79
144,fairy,harden,3,5.26
145,fairy,haze,1,1.75
146,fairy,headbutt,18,31.58
147,fairy,heal-bell,23,40.35
148,fairy,heal-block,1,1.75
149,fairy,heal-pulse,10,17.54
150,fairy,healing-wish,4,7.02
151,fairy,heart-swap,2,3.51
152,fairy,heat-wave,1,1.75
153,fairy,helping-hand,33,57.89
154,fairy,hidden-power,57,100.0
155,fairy,hone-claws,5,8.77
156,fairy,horn-attack,1,1.75
157,fairy,horn-leech,2,3.51
158,fairy,hurricane,1,1.75
159,fairy,hydro-cannon,1,1.75
160,fairy,hydro-pump,4,7.02
161,fairy,hyper-beam,32,56.14
162,fairy,hyper-voice,21,36.84
163,fairy,hypnosis,6,10.53
164,fairy,ice-beam,16,28.07
165,fairy,ice-fang,4,7.02
166,fairy,ice-punch,16,28.07
167,fairy,ice-shard,1,1.75
168,fairy,icy-wind,19,33.33
169,fairy,imprison,6,10.53
170,fairy,incinerate,13,22.81
171,fairy,infestation,9,15.79
172,fairy,ingrain,3,5.26
173,fairy,iron-defense,9,15.79
174,fairy,iron-head,4,7.02
175,fairy,iron-tail,11,19.3
176,fairy,knock-off,12,21.05
177,fairy,last-resort,17,29.82
178,fairy,leafage,1,1.75
179,fairy,leech-life,7,12.28
180,fairy,leech-seed,5,8.77
181,fairy,leer,1,1.75
182,fairy,lick,2,3.51
183,fairy,light-of-ruin,1,1.75
184,fairy,light-screen,46,80.7
185,fairy,lock-on,1,1.75
186,fairy,low-kick,3,5.26
187,fairy,lucky-chant,11,19.3
188,fairy,magic-coat,25,43.86
189,fairy,magic-room,8,14.04
190,fairy,magical-leaf,11,19.3
191,fairy,magnet-rise,7,12.28
192,fairy,mean-look,5,8.77
193,fairy,meditate,2,3.51
194,fairy,mega-drain,4,7.02
195,fairy,mega-kick,13,22.81
196,fairy,mega-punch,13,22.81
197,fairy,megahorn,2,3.51
198,fairy,memento,2,3.51
199,fairy,metal-burst,2,3.51
200,fairy,metal-sound,1,1.75
201,fairy,meteor-mash,1,1.75
202,fairy,metronome,7,12.28
203,fairy,mimic,22,38.6
204,fairy,mind-reader,2,3.51
205,fairy,minimize,2,3.51
206,fairy,mirror-move,2,3.51
207,fairy,mirror-shot,3,5.26
208,fairy,mist,2,3.51
209,fairy,misty-terrain,20,35.09
210,fairy,moonblast,22,38.6
211,fairy,moonlight,4,7.02
212,fairy,morning-sun,1,1.75
213,fairy,mud-slap,18,31.58
214,fairy,muddy-water,3,5.26
215,fairy,nasty-plot,5,8.77
216,fairy,natural-gift,22,38.6
217,fairy,nature-power,19,33.33
218,fairy,natures-madness,4,7.02
219,fairy,night-slash,1,1.75
220,fairy,nightmare,11,19.3
221,fairy,nuzzle,1,1.75
222,fairy,odor-sleuth,2,3.51
223,fairy,outrage,3,5.26
224,fairy,overheat,2,3.51
225,fairy,pain-split,16,28.07
226,fairy,parabolic-charge,1,1.75
227,fairy,payback,11,19.3
228,fairy,peck,2,3.51
229,fairy,perish-song,3,5.26
230,fairy,petal-blizzard,5,8.77
231,fairy,petal-dance,5,8.77
232,fairy,play-nice,4,7.02
233,fairy,play-rough,16,28.07
234,fairy,pluck,1,1.75
235,fairy,poison-fang,2,3.51
236,fairy,poison-powder,2,3.51
237,fairy,pollen-puff,2,3.51
238,fairy,pound,8,14.04
239,fairy,powder,1,1.75
240,fairy,power-gem,3,5.26
241,fairy,power-split,2,3.51
242,fairy,power-swap,2,3.51
243,fairy,power-up-punch,12,21.05
244,fairy,present,5,8.77
245,fairy,protect,57,100.0
246,fairy,psybeam,5,8.77
247,fairy,psych-up,41,71.93
248,fairy,psychic,37,64.91
249,fairy,psychic-terrain,3,5.26
250,fairy,psycho-shift,1,1.75
251,fairy,psyshock,19,33.33
252,fairy,psywave,6,10.53
253,fairy,punishment,3,5.26
254,fairy,quick-attack,2,3.51
255,fairy,quick-guard,1,1.75
256,fairy,quiver-dance,3,5.26
257,fairy,rage,7,12.28
258,fairy,rain-dance,38,66.67
259,fairy,razor-leaf,4,7.02
260,fairy,recycle,14,24.56
261,fairy,reflect,34,59.65
262,fairy,refresh,6,10.53
263,fairy,rest,51,89.47
264,fairy,retaliate,9,15.79
265,fairy,return,57,100.0
266,fairy,roar,7,12.28
267,fairy,rock-climb,1,1.75
268,fairy,rock-polish,3,5.26
269,fairy,rock-slide,8,14.04
270,fairy,rock-smash,10,17.54
271,fairy,rock-throw,3,5.26
272,fairy,rock-tomb,7,12.28
273,fairy,role-play,9,15.79
274,fairy,rollout,10,17.54
275,fairy,roost,5,8.77
276,fairy,rototiller,1,1.75
277,fairy,round,57,100.0
278,fairy,safeguard,43,75.44
279,fairy,sand-attack,1,1.75
280,fairy,sandstorm,5,8.77
281,fairy,scald,5,8.77
282,fairy,scary-face,3,5.26
283,fairy,scratch,4,7.02
284,fairy,screech,1,1.75
285,fairy,secret-power,39,68.42
286,fairy,seed-bomb,6,10.53
287,fairy,seismic-toss,14,24.56
288,fairy,shadow-ball,29,50.88
289,fairy,shadow-claw,4,7.02
290,fairy,shadow-sneak,5,8.77
291,fairy,sharpen,3,5.26
292,fairy,shift-gear,2,3.51
293,fairy,shock-wave,17,29.82
294,fairy,signal-beam,12,21.05
295,fairy,silver-wind,3,5.26
296,fairy,simple-beam,1,1.75
297,fairy,sing,9,15.79
298,fairy,skill-swap,15,26.32
299,fairy,skull-bash,6,10.53
300,fairy,sky-attack,1,1.75
301,fairy,sky-drop,1,1.75
302,fairy,slam,3,5.26
303,fairy,slash,4,7.02
304,fairy,sleep-powder,2,3.51
305,fairy,sleep-talk,55,96.49
306,fairy,sludge-bomb,6,10.53
307,fairy,smack-down,3,5.26
308,fairy,smart-strike,2,3.51
309,fairy,smelling-salts,1,1.75
310,fairy,snarl,3,5.26
311,fairy,snatch,13,22.81
312,fairy,snore,39,68.42
313,fairy,soak,2,3.51
314,fairy,soft-boiled,4,7.02
315,fairy,solar-beam,29,50.88
316,fairy,sonic-boom,2,3.51
317,fairy,spark,1,1.75
318,fairy,sparkling-aria,1,1.75
319,fairy,speed-swap,1,1.75
320,fairy,spikes,1,1.75
321,fairy,spit-up,3,5.26
322,fairy,splash,6,10.53
323,fairy,spore,2,3.51
324,fairy,spotlight,4,7.02
325,fairy,stealth-rock,9,15.79
326,fairy,steel-wing,2,3.51
327,fairy,sticky-web,2,3.51
328,fairy,stockpile,3,5.26
329,fairy,stone-edge,7,12.28
330,fairy,stored-power,7,12.28
331,fairy,strength,10,17.54
332,fairy,strength-sap,2,3.51
333,fairy,struggle-bug,3,5.26
334,fairy,stun-spore,5,8.77
335,fairy,submission,5,8.77
336,fairy,substitute,57,100.0
337,fairy,sucker-punch,2,3.51
338,fairy,sunny-day,44,77.19
339,fairy,super-fang,5,8.77
340,fairy,superpower,5,8.77
341,fairy,supersonic,1,1.75
342,fairy,surf,10,17.54
343,fairy,swagger,57,100.0
344,fairy,swallow,3,5.26
345,fairy,sweet-kiss,6,10.53
346,fairy,sweet-scent,11,19.3
347,fairy,swift,8,14.04
348,fairy,switcheroo,2,3.51
349,fairy,swords-dance,7,12.28
350,fairy,synchronoise,3,5.26
351,fairy,synthesis,5,8.77
352,fairy,tackle,15,26.32
353,fairy,tail-whip,7,12.28
354,fairy,tailwind,3,5.26
355,fairy,take-down,10,17.54
356,fairy,taunt,21,36.84
357,fairy,tearful-look,2,3.51
358,fairy,teeter-dance,2,3.51
359,fairy,telekinesis,9,15.79
360,fairy,teleport,9,15.79
361,fairy,thief,24,42.11
362,fairy,thunder,18,31.58
363,fairy,thunder-fang,4,7.02
364,fairy,thunder-punch,15,26.32
365,fairy,thunder-shock,2,3.51
366,fairy,thunder-wave,28,49.12
367,fairy,thunderbolt,27,47.37
368,fairy,tickle,7,12.28
369,fairy,torment,17,29.82
370,fairy,toxic,55,96.49
371,fairy,tri-attack,4,7.02
372,fairy,trick,10,17.54
373,fairy,trick-room,20,35.09
374,fairy,trump-card,2,3.51
375,fairy,u-turn,7,12.28
376,fairy,uproar,7,12.28
377,fairy,vice-grip,2,3.51
378,fairy,vine-whip,4,7.02
379,fairy,volt-switch,4,7.02
380,fairy,wake-up-slap,4,7.02
381,fairy,water-gun,9,15.79
382,fairy,water-pledge,1,1.75
383,fairy,water-pulse,13,22.81
384,fairy,water-sport,3,5.26
385,fairy,waterfall,5,8.77
386,fairy,whirlpool,4,7.02
387,fairy,whirlwind,1,1.75
388,fairy,wide-guard,1,1.75
389,fairy,wild-charge,8,14.04
390,fairy,will-o-wisp,8,14.04
391,fairy,wish,12,21.05
392,fairy,withdraw,4,7.02
393,fairy,wonder-room,14,24.56
394,fairy,wood-hammer,5,8.77
395,fairy,work-up,21,36.84
396,fairy,worry-seed,6,10.53
397,fairy,wrap,1,1.75
398,fairy,x-scissor,4,7.02
399,fairy,yawn,2,3.51
400,fairy,zap-cannon,10,17.54
401,fairy,zen-headbutt,12,21.05
0,grass,absorb,20,30.77
1,grass,acid,3,4.62
2,grass,acid-spray,1,1.54
3,grass,acrobatics,6,9.23
4,grass,acupressure,2,3.08
5,grass,aerial-ace,19,29.23
6,grass,after-you,8,12.31
7,grass,agility,6,9.23
8,grass,air-slash,1,1.54
9,grass,amnesia,5,7.69
10,grass,anchor-shot,1,1.54
11,grass,ancient-power,8,12.31
12,grass,aqua-tail,3,4.62
13,grass,aromatherapy,13,20.0
14,grass,aromatic-mist,3,4.62
15,grass,astonish,18,27.69
16,grass,attract,62,95.38
17,grass,baby-doll-eyes,1,1.54
18,grass,barrier,1,1.54
19,grass,baton-pass,3,4.62
20,grass,beat-up,1,1.54
21,grass,belch,1,1.54
22,grass,belly-drum,1,1.54
23,grass,bestow,5,7.69
24,grass,bide,6,9.23
25,grass,bind,8,12.31
26,grass,bite,6,9.23
27,grass,blizzard,3,4.62
28,grass,block,4,6.15
29,grass,body-slam,20,30.77
30,grass,bounce,4,6.15
31,grass,brick-break,17,26.15
32,grass,brine,2,3.08
33,grass,brutal-swing,4,6.15
34,grass,bubble,2,3.08
35,grass,bubble-beam,2,3.08
36,grass,bug-bite,7,10.77
37,grass,bug-buzz,2,3.08
38,grass,bulk-up,4,6.15
39,grass,bulldoze,11,16.92
40,grass,bullet-seed,39,60.0
41,grass,calm-mind,8,12.31
42,grass,camouflage,3,4.62
43,grass,captivate,31,47.69
44,grass,charge,1,1.54
45,grass,charge-beam,10,15.38
46,grass,charm,5,7.69
47,grass,coil,3,4.62
48,grass,confide,65,100.0
49,grass,confuse-ray,13,20.0
50,grass,confusion,3,4.62
51,grass,constrict,4,6.15
52,grass,cotton-guard,1,1.54
53,grass,cotton-spore,2,3.08
54,grass,counter,11,16.92
55,grass,covet,6,9.23
56,grass,cross-poison,2,3.08
57,grass,crunch,5,7.69
58,grass,crush-claw,1,1.54
59,grass,curse,17,26.15
60,grass,cut,33,50.77
61,grass,dark-pulse,12,18.46
62,grass,dazzling-gleam,8,12.31
63,grass,defense-curl,6,9.23
64,grass,defog,2,3.08
65,grass,destiny-bond,7,10.77
66,grass,detect,7,10.77
67,grass,dig,15,23.08
68,grass,disable,5,7.69
69,grass,disarming-voice,1,1.54
70,grass,discharge,1,1.54
71,grass,dive,2,3.08
72,grass,double-edge,26,40.0
73,grass,double-kick,3,4.62
74,grass,double-slap,2,3.08
75,grass,double-team,65,100.0
76,grass,dragon-breath,1,1.54
77,grass,dragon-claw,1,1.54
78,grass,dragon-pulse,2,3.08
79,grass,dragon-tail,2,3.08
80,grass,drain-punch,12,18.46
81,grass,dream-eater,18,27.69
82,grass,dual-chop,3,4.62
83,grass,dynamic-punch,6,9.23
84,grass,earth-power,8,12.31
85,grass,earthquake,7,10.77
86,grass,echoed-voice,10,15.38
87,grass,electro-ball,1,1.54
88,grass,electroweb,5,7.69
89,grass,embargo,1,1.54
90,grass,encore,2,3.08
91,grass,endeavor,14,21.54
92,grass,endure,33,50.77
93,grass,energy-ball,64,98.46
94,grass,entrainment,2,3.08
95,grass,explosion,9,13.85
96,grass,facade,65,100.0
97,grass,fake-out,1,1.54
98,grass,fake-tears,2,3.08
99,grass,false-swipe,10,15.38
100,grass,feint,1,1.54
101,grass,feint-attack,6,9.23
102,grass,fell-stinger,3,4.62
103,grass,fire-blast,8,12.31
104,grass,fire-punch,2,3.08
105,grass,flail,7,10.77
106,grass,flame-charge,8,12.31
107,grass,flamethrower,8,12.31
108,grass,flash,53,81.54
109,grass,flash-cannon,1,1.54
110,grass,fling,19,29.23
111,grass,flower-shield,2,3.08
112,grass,focus-blast,9,13.85
113,grass,focus-punch,10,15.38
114,grass,forests-curse,2,3.08
115,grass,foul-play,12,18.46
116,grass,frenzy-plant,3,4.62
117,grass,frustration,65,100.0
118,grass,fury-cutter,14,21.54
119,grass,fury-swipes,3,4.62
120,grass,future-sight,1,1.54
121,grass,gastro-acid,9,13.85
122,grass,giga-drain,59,90.77
123,grass,giga-impact,30,46.15
124,grass,glare,1,1.54
125,grass,grass-knot,64,98.46
126,grass,grass-pledge,15,23.08
127,grass,grass-whistle,15,23.08
128,grass,grassy-terrain,13,20.0
129,grass,growl,10,15.38
130,grass,growth,29,44.62
131,grass,grudge,1,1.54
132,grass,gunk-shot,2,3.08
133,grass,gyro-ball,11,16.92
134,grass,hail,3,4.62
135,grass,harden,1,1.54
136,grass,headbutt,20,30.77
137,grass,heal-bell,5,7.69
138,grass,heal-block,1,1.54
139,grass,heal-pulse,2,3.08
140,grass,healing-wish,4,6.15
141,grass,heavy-slam,2,3.08
142,grass,helping-hand,15,23.08
143,grass,hex,1,1.54
